RNA11_HP_Hyb1_total	RNA12_HP_Hyb2_total	RNA22_HP_Hyb1_total	RNA23_HP_Hyb2_total	gene	mean	bins
0	0.0179525601943413	0	0.0252520468263903	USP26	0.0108011517551829	1
0	0	0.0433067550925336	0	RAET1E	0.0108266887731334	1
0	0	0.0433933397411691	0	OTOP2	0.0108483349352923	1
0.0262594075062545	0.017427631533688	0	0	BRINP3	0.0109217597599856	1
0	0	0.0439646902644323	0	MAGEA10	0.0109911725661081	1
0.0440749772631481	0	0	0	SIGLEC9	0.011018744315787	1
0	0.0443735109032258	0	0	CH25H	0.0110933777258064	1
0	0	0.0444296869884846	0	CEACAM3	0.0111074217471212	1
0.0446357722024804	0	0	0	FAM71B	0.0111589430506201	1
0.036602206419706	0.00809728560009958	0	0	LOXHD1	0.0111748730049514	1
0.0448139589178596	0	0	0	UGT2B4	0.0112034897294649	1
0	0.0454287346381196	0	0	OR12D2	0.0113571836595299	1
0.045430581582047	0	0	0	OPN4	0.0113576453955117	1
0	0.0455119882752084	0	0	CCL14	0.0113779970688021	1
0	0	0.045580473420808	0	FCGR2C	0.011395118355202	1
0	0.0243792947665302	0.0213061866104791	0	CYTH4	0.0114213703442523	1
0	0	0.0457405734328235	0	PHOX2B	0.0114351433582059	1
0.0457453003623628	0	0	0	TRAT1	0.0114363250905907	1
0	0.0459045747421542	0	0	GDPD4	0.0114761436855386	1
0.0276024015464072	0.0183189389738176	0	0	CA1	0.0114803351300562	1
0	0.0248136968547931	0.0216858305684011	0	CPNE6	0.0116248818557986	1
0	0	0	0.0465139788413314	KRT14	0.0116284947103328	1
0	0.0467104230761857	0	0	IL5	0.0116776057690464	1
0.0117437982099841	0.00779402916691246	0.0272462417749238	0	COL6A5	0.0116960172879551	1
0	0.0113606472715029	0.019857183983417	0.0159798710475022	IL31RA	0.0117994255756055	1
0.0472669335112582	0	0	0	MINDY4B	0.0118167333778145	1
0	0.0196474485249252	0	0.0276360744539873	GOLGA6L1	0.0118208807447281	1
0	0.0196474485249252	0	0.0276360744539873	GOLGA6L6	0.0118208807447281	1
0.0473666527802693	0	0	0	ANGPTL5	0.0118416631950673	1
0	0.0474542196219848	0	0	IL20	0.0118635549054962	1
0	0.0477584133375104	0	0	NEUROG3	0.0119396033343776	1
0.047892050805989	0	0	0	LRRC10	0.0119730127014973	1
0	0	0	0.0480274951097707	OR11A1	0.0120068737774427	1
0.0480972438257233	0	0	0	SIGLECL1	0.0120243109564308	1
0	0.0483629502152004	0	0	GPR151	0.0120907375538001	1
0	0.0201577718632349	0	0.0283538945696753	CLEC1B	0.0121279166082276	1
0	0.0178322462437808	0.0311688397710025	0	C8orf74	0.0122502715036958	1
0	0	0	0.0492346696403663	TEX13C	0.0123086674100916	1
0	0.0492745534434631	0	0	HSD11B1	0.0123186383608658	1
0.049496899069329	0	0	0	POTEA	0.0123742247673322	1
0	0.0110162834254793	0.0385105463738721	0	C5AR2	0.0123817074498378	1
0.0497822470462254	0	0	0	ARSF	0.0124455617615564	1
0.0502052625622711	0	0	0	CFAP299	0.0125513156405678	1
0	0	0	0.0504554618822916	OR56B1	0.0126138654705729	1
0.0261797964293932	0	0	0.024439364349235	TEX13D	0.012654790194657	1
0	0.018519295253919	0.0323697272093583	0	KRT77	0.0127222556158193	1
0	0	0.0282480287555854	0.0227323198111756	FGL2	0.0127450871416903	1
0	0.0512224990075739	0	0	OR51E2	0.0128056247518935	1
0.0308319052703208	0.0204622699276342	0	0	DNAJB8	0.0128235437994887	1
0	0	0.0366104617833142	0.0147309522532358	SLC6A5	0.0128353535091375	1
0.0514006259566109	0	0	0	HEMGN	0.0128501564891527	1
0.0265890495237419	0	0	0.0248214103101657	TLR10	0.0128526149584769	1
0	0.0213782280649975	0	0.0300705866081836	HOXB13	0.0128622036682953	1
0	0.0518102397820001	0	0	LRRC72	0.0129525599455	1
0.051851716900341	0	0	0	KERA	0.0129629292250853	1
0.0111312808219374	0.00738751857278296	0.012912584289861	0.02078254721458	C4orf54	0.0130534827247903	1
0	0	0.0292242846865459	0.023517952048815	S100A7A	0.0131855591838402	1
0.0159187417880372	0	0.0369323348165764	0	CYP4F8	0.0132127691511534	1
0	0.0219708418774746	0	0.0309041563932527	CETP	0.0132187495676818	1
0.0318194351159972	0.0211176657614842	0	0	CPLX4	0.0132342752193703	1
0.0531529200233135	0	0	0	TPRX1	0.0132882300058284	1
0	0	0	0.0532229529352563	SERPINB4	0.0133057382338141	1
0	0.0532926500761918	0	0	SH2D1B	0.0133231625190479	1
0.0246276459363217	0.00817233859557025	0.0214265473421678	0	SLC6A1	0.0135566329685149	1
0.0189179250234645	0	0	0.0353205238724367	MUC22	0.0135596122239753	1
0.0544946442180768	0	0	0	CCT8L2	0.0136236610545192	1
0	0.0321966831488834	0	0.0226439054298876	SLC17A6	0.0137101471446927	1
0	0.0550651328946905	0	0	TRIM77	0.0137662832236726	1
0	0.0551466504859483	0	0	SSMEM1	0.0137866626214871	1
0	0.022916987021383	0	0.0322350028697385	HOXC12	0.0137879974727804	1
0	0	0.0551560408993005	0	IL12B	0.0137890102248251	1
0	0	0.055437808668901	0	LIPF	0.0138594521672253	1
0	0.023073126294988	0	0.0324546281602724	C5orf58	0.0138819386138151	1
0	0	0.0557224700741328	0	KRT38	0.0139306175185332	1
0.0258959554992476	0	0.0300400028980965	0	BRDT	0.013983989599336	1
0	0	0	0.0562210270008153	FAM92B	0.0140552567502038	1
0	0	0	0.0565242687861487	TCL1B	0.0141310671965372	1
0.0565821406699789	0	0	0	MAGEC2	0.0141455351674947	1
0.0386699852184768	0	0	0.0180496028814192	ENAM	0.014179897024974	1
0.0342670839710739	0.0227421015892907	0	0	PRDM13	0.0142522963900911	1
0.057158333548492	0	0	0	TEX55	0.014289583387123	1
0	0	0	0.0574854604111463	GSX1	0.0143713651027866	1
0.0578952898861466	0	0	0	GFRAL	0.0144738224715367	1
0.0249575293662157	0.0331272231242847	0	0	PTPN22	0.0145211881226251	1
0.0140464173034582	0.0279666384408845	0.0162942207911973	0	KCNA1	0.014576819133885	1
0	0.0583880288452321	0	0	OR52N4	0.014597007211308	1
0.0329333953909363	0	0.0254690812758162	0	IFI44L	0.0146006191666881	1
0	0.0140651547680793	0.0245843708822444	0.0197840276249801	KIF25	0.0146083883188259	1
0.0109382214838973	0.014518781020465	0.0126886302799619	0.0204220976964864	GPR26	0.0146419326202026	1
0	0.0586638778004065	0	0	TBC1D21	0.0146659694501016	1
0.0354576649050026	0.0235322567297903	0	0	LRFN2	0.0147474804086982	1
0	0.0593650396864671	0	0	HOXA6	0.0148412599216168	1
0	0	0.0594084911328688	0	TXNDC8	0.0148521227832172	1
0.035751263404216	0.0237271098109924	0	0	CYP1A2	0.0148695933038021	1
0	0	0	0.0596109182761773	C9orf57	0.0149027295690443	1
0	0.059698016671888	0	0	SMIM9	0.014924504167972	1
0	0	0.0331694886814184	0.0266928156723178	UBASH3A	0.014965576088434	1
0.0598714491142604	0	0	0	HTR2A	0.0149678622785651	1
0.0599033975929766	0	0	0	OR6K3	0.0149758493982442	1
0.0601279952272299	0	0	0	KLK4	0.0150319988068075	1
0.0603542833813109	0	0	0	ZNF723	0.0150885708453277	1
0.0364240645974167	0.0241736290741454	0	0	CACNG3	0.0151494234178905	1
0	0	0	0.060857139564181	FAM47C	0.0152142848910452	1
0	0	0	0.0610699267654544	OR12D1	0.0152674816913636	1
0	0.0615219858022429	0	0	EBLN1	0.0153804964505607	1
0	0	0	0.061572264588437	MTRNR2L5	0.0153930661471093	1
0.0618166118332809	0	0	0	MILR1	0.0154541529583202	1
0.032028235974105	0	0	0.0298989998087075	PYHIN1	0.0154818089457031	1
0	0.0225630299232333	0.0394377385109777	0	PLA2G2C	0.0155001921085527	1
0	0	0.0620406920263213	0	ZPBP	0.0155101730065803	1
0	0	0	0.062046177814991	CARD16	0.0155115444537477	1
0	0	0.0620702633761909	0	SLC6A18	0.0155175658440477	1
0	0.0622415411917429	0	0	GH1	0.0155603852979357	1
0.0375825132538461	0.0249424589241768	0	0	C14orf180	0.0156312430445057	1
0	0.0228467110722221	0.0399335825094292	0	IL1RAPL2	0.0156950733954128	1
0	0.0228677485593972	0.0399703537640419	0	RORC	0.0157095255808598	1
0.0628549647756093	0	0	0	TNP2	0.0157137411939023	1
0.0636028142148658	0	0	0	PMP2	0.0159007035537164	1
0	0.0374105572716627	0	0.0263108195655334	LTF	0.015930344209299	1
0.0639287967478577	0	0	0	FAM9A	0.0159821991869644	1
0	0.0639511800914302	0	0	FCER1A	0.0159877950228575	1
0.0642949410591284	0	0	0	LUZP4	0.0160737352647821	1
0	0.0645048699623517	0	0	KCNK18	0.0161262174905879	1
0	0.00850201127542123	0.0445817913602357	0.0119589175316124	FYB1	0.0162606800418173	1
0.0108222276187446	0.0215472259153137	0.0125540742854766	0.0202055325035226	IYD	0.0162822650807644	1
0.0653238097697051	0	0	0	MMP8	0.0163309524424263	1
0.0654571236671943	0	0	0	CD86	0.0163642809167986	1
0.0394306171721947	0.0261689936095947	0	0	HMX3	0.0163999026954473	1
0.0282057706254367	0.037438756184179	0	0	ANKRD22	0.0164111317024039	1
0	0	0	0.0656616505824058	LCN2	0.0164154126456015	1
0	0	0	0.0657028177614544	CASP5	0.0164257044403636	1
0	0.0255191384848488	0.0223023484437829	0.0179475927949169	TRPC5	0.0164422699308872	1
0.0221112797103089	0.0440239067204153	0	0	OPN5	0.016533796607681	1
0.0661514243307237	0	0	0	CEACAM16	0.0165378560826809	1
0	0.0662839188670073	0	0	GPRC5D	0.0165709797167518	1
0	0	0.0663727892779044	0	IFNW1	0.0165931973194761	1
0	0	0.0664066356773322	0	KCNA10	0.016601658919333	1
0.0232083868284553	0	0	0.0433309879386065	ANKRD62	0.0166348436917655	1
0	0	0	0.0666217382895866	GGT6	0.0166554345723967	1
0.0670202788592467	0	0	0	PATE2	0.0167550697148117	1
0.0372705734028015	0.0123677166013473	0	0.0173964134013147	IL7R	0.0167586758513659	1
0	0.032676809125665	0.0190385106086621	0.0153210518025614	LCP2	0.0167590928842221	1
0.0403664031245013	0.0267900484741159	0	0	GNA15	0.0167891128996543	1
0	0.0217273621482987	0	0.0458425172045143	FREM3	0.0168924698382033	1
0	0.0678534834303426	0	0	TBC1D3I	0.0169633708575857	1
0	0.028263704403079	0	0.0397556882888922	PRR27	0.0170048481729928	1
0.0262594075062545	0.017427631533688	0	0.0245136828840982	SLC6A7	0.0170501804810102	1
0.0246560437270455	0.00545450800252699	0.0381355626512185	0	WDFY4	0.0170615285951977	1
0	0.068414256020676	0	0	PVALB	0.017103564005169	1
0	0	0	0.0688994045558973	TUBA3C	0.0172248511389743	1
0.0360381916819384	0	0	0.0336423737815473	ARX	0.0174201413658714	1
0.0300077431406678	0.0398305933207785	0	0	FPR2	0.0174595841153616	1
0	0.0698903609817225	0	0	IL26	0.0174725902454306	1
0	0.0373824008060794	0.0326701988367407	0	GAB4	0.017513149910705	1
0	0.0703191362024693	0	0	CYLC1	0.0175797840506173	1
0	0	0.0703530051665308	0	RNASE11	0.0175882512916327	1
0.0200140786395504	0.0132827821013579	0	0.0373670865856729	C22orf34	0.0176659868316453	1
0.0533043528438928	0.017688301236115	0	0	CYP11B1	0.0177481635200019	1
0.0712755346598338	0	0	0	IFNA6	0.0178188836649585	1
0.0332422170829844	0	0.038561863358972	0	PNMA6E	0.0179510201104891	1
0	0.0718448648085981	0	0	EVI2A	0.0179612162021495	1
0	0	0.0720262237628587	0	CALML3	0.0180065559407147	1
0	0.0722980347467406	0	0	CCK	0.0180745086866851	1
0	0.0723331308801128	0	0	IL17F	0.0180832827200282	1
0	0.0301388045333803	0	0.0423932015896115	FOXF2	0.0181330015307479	1
0	0	0.0728726427326516	0	GSX2	0.0182181606831629	1
0.0337824156151785	0	0.0391885081442216	0	FCAR	0.01824273093985	1
0.0129174347953787	0.0300052858664987	0	0.0301467102955871	KCNA2	0.0182673577393661	1
0.0326429098834656	0.0216641828457447	0.0189333254671777	0	HLA-DQA1	0.018310104549097	1
0	0.0267900484741159	0.046826110234897	0	CATSPERD	0.0184040396772532	1
0.0317026170825299	0.042080273824635	0	0	FCAMR	0.0184457227267912	1
0	0.0306849772679227	0	0.0431614474174299	TMIGD3	0.0184616061713382	1
0.0410903979096772	0.0136352717435059	0	0.0191793547455197	OR52K1	0.0184762560996757	1
0	0	0.0740747511736339	0	CCDC105	0.0185186877934085	1
0.0285573561661761	0.0189527155447764	0	0.0266588639861409	SKOR2	0.0185422339242734	1
0	0	0.074370880961307	0	KRT34	0.0185927202403268	1
0	0.0743791595406152	0	0	FAM163B	0.0185947898851538	1
0	0.0271463380603083	0.047448865936691	0	ITIH6	0.0186488009992498	1
0.0449035868356953	0.0298012499226065	0	0	FBXO39	0.0186762091895755	1
0	0.00859221829160607	0.030036538476127	0.0362574077947825	ZNF536	0.0187215411406289	1
0	0.075484422296369	0	0	PPY	0.0188711055740922	1
0.0455966560070017	0.0302612204738084	0	0	PRDM9	0.0189644691202025	1
0	0.0761012510791789	0	0	SMIM18	0.0190253127697947	1
0.0571874513954346	0.0189768529817922	0	0	OR56A4	0.0190410760943067	1
0	0.0761790642193417	0	0	PIH1D3	0.0190447660548354	1
0.0458386962389703	0.0304218557805293	0	0	OMD	0.0190651380048749	1
0.0426840179046533	0.0141640921685392	0	0.0199231928383117	CNR2	0.0191928257278761	1
0	0.0280297685502318	0.0489930069839159	0	CLEC2B	0.0192556938835369	1
0	0.0773388838821967	0	0	CPA6	0.0193347209705492	1
0.0779576160341932	0	0	0	KLK9	0.0194894040085483	1
0.0361077411030036	0	0.0418859480743803	0	PGLYRP2	0.019498422294346	1
0.0688958924077809	0.00914485391021434	0	0	GBP5	0.0195101865794988	1
0.0781203667983564	0	0	0	ACTRT1	0.0195300916995891	1
0.036200892321586	0	0.0419940059862136	0	ASB11	0.0195487245769499	1
0.0177288324525013	0.0235322567297903	0.0205659211249603	0.0165502202036513	EBF1	0.0195943076277258	1
0.0301933746877994	0.0200384951066477	0	0.0281861200455943	SOHLH1	0.0196044974600104	1
0.0278351021793301	0.0184733758508595	0.0322894650541157	0	MS4A14	0.0196494857710763	1
0	0	0.0786373264270824	0	OR3A1	0.0196593316067706	1
0.0504761542667438	0	0.0292768463496512	0	OTP	0.0199382501540988	1
0	0.0332010360100339	0	0.0467005322324063	CRISP3	0.01997539206061	1
0	0.080024838675098	0	0	CXCR3	0.0200062096687745	1
0.0457080484891035	0.0202234323579034	0	0.0142231262662215	CHIT1	0.0200386517783071	1
0	0.0801971203514706	0	0	FAM71C	0.0200492800878676	1
0	0.0193113335423837	0.0337541245627912	0.0271632955753032	ADCYAP1	0.0200571884201195	1
0.0415466199442036	0	0	0.0387846018984159	ESM1	0.0200828054606549	1
0	0.0333944978962421	0	0.04697265545922	CYLC2	0.0200917883388655	1
0	0.0803701454223476	0	0	IL31	0.0200925363555869	1
0	0	0.0805339595320028	0	LRRC18	0.0201334898830007	1
0	0.0473637157066219	0	0.0333108691447933	POU4F2	0.0201686462128538	1
0	0.0807184450774823	0	0	LRRC30	0.0201796112693706	1
0	0	0	0.0807987620119659	C3orf79	0.0201996905029915	1
0.01217295240612	0.0323153870338392	0.0141209512647201	0.0227273897916981	MGAT4C	0.0203341701240944	1
0.0161268448626976	0.0321088025311807	0.018707572556134	0.0150547327006924	OR2AG1	0.0204994881626762	1
0	0.0340975399572157	0	0.0479615534688878	AFM	0.0205147733565259	1
0	0.0341339912064063	0	0.0480128257465729	IL5RA	0.0205367042382448	1
0	0.03417574532409	0	0.0480715570318898	LILRA4	0.0205618255889949	1
0.016942192437253	0.0337321724146617	0	0.0316317519859703	ROBO4	0.0205765292094712	1
